,Item,Receipts,Inv_Adj,Aftr_adj_Qty,Cost,Sales_Qty,year,month
14654,Focusrite Scarlett 4i4 3G (FBA),0.0,150.0,150.0,24580.5,0.0,2020,11
14655,Heil Sound PL2T (FBA),1.0,0.0,1.0,0.0,0.0,2020,11
14656,Henry Engineering U.S.D.A. 2X4,0.0,0.0,0.0,0.0,1.0,2020,11
14657,Inovonics 635,0.0,0.0,0.0,0.0,1.0,2020,11
14658,JBL 104SET-BT-US,0.0,-18.0,-18.0,-2186.8199999999997,0.0,2020,11
14659,JBL 104SET-BT-US (FBA),0.0,18.0,18.0,2186.8199999999997,0.0,2020,11
14660,Midas Consoles DL32,1.0,0.0,1.0,1100.0,0.0,2020,11
14661,Novation Impulse 61,0.0,-12.0,-12.0,-3419.88,0.0,2020,11
14662,Novation Impulse 61 (FBA),0.0,12.0,12.0,3419.88,0.0,2020,11
14663,Novation Launchkey 61 [MK3],0.0,-42.0,-42.0,-7780.08,0.0,2020,11
14664,Novation Launchkey 61 [MK3] (FBA),0.0,42.0,42.0,7780.08,0.0,2020,11
14665,Presonus AudioBox Studio Ultimate Bundle,0.0,-67.0,-67.0,-14539.0,0.0,2020,11
14666,Presonus AudioBox Studio Ultimate Bundle  (FBA),0.0,67.0,67.0,14539.0,0.0,2020,11
14667,Rode WS6,0.0,-160.0,-160.0,-5113.6,0.0,2020,11
14668,Rode WS6 (FBA),0.0,160.0,160.0,5113.6,0.0,2020,11
14669,Rolls HR78X,0.0,0.0,0.0,0.0,1.0,2020,11
14670,SAGE FIRMWARE UPGRADE,4.0,0.0,4.0,4784.0,0.0,2020,11
14671,Sony MDR-7506,0.0,0.0,0.0,0.0,1.0,2020,11
14672,Tascam 202MKVII,0.0,-20.0,-20.0,-6100.0,0.0,2020,11
14673,Tascam 202MKVII (FBA),0.0,20.0,20.0,6100.0,0.0,2020,11
14674,Tascam DR-05X,6.0,0.0,6.0,456.48,0.0,2020,11
14675,Tascam DR-10X,15.0,0.0,15.0,1140.3,0.0,2020,11
14676,Tascam MODEL 12,0.0,-2.0,-2.0,-738.0,0.0,2020,11
14677,Tascam MODEL 12 (FBA),0.0,2.0,2.0,738.0,0.0,2020,11
14678,Zoom F1-SP,6.0,0.0,6.0,965.94,0.0,2020,11
14679,Zoom L12,6.0,0.0,6.0,2537.94,0.0,2020,11
14680,Zoom L20,6.0,0.0,6.0,4229.9400000000005,0.0,2020,11
14681,Zoom L8,20.0,0.0,20.0,5639.8,0.0,2020,11
14682,Zoom MS-70CDR,6.0,0.0,6.0,519.96,0.0,2020,11
14683,Zoom U-44,6.0,0.0,6.0,759.9000000000001,0.0,2020,11
14684,Zoom ZDM-1 Podcast Mic Pack,0.0,-118.0,-118.0,-20052.92,0.0,2020,11
14685,Zoom ZDM-1 Podcast Mic Pack (FBA),0.0,120.0,120.0,9934.800000000001,0.0,2020,11
14686,6415E1-115,2.0,0.0,2.0,7690.0,0.0,2020,11
14687,Allen & Heath AH-ME-500,1.0,-1.0,0.0,299.02,0.0,2020,11
14688,Allen & Heath AH-ME-500  b-stock,0.0,1.0,1.0,267.55,0.0,2020,11
14689,Andrew 241088-1,0.0,0.0,0.0,0.0,1.0,2020,11
14690,Andrew 43094,0.0,0.0,0.0,0.0,1.0,2020,11
14691,Andrew F4-PNMNM-3,0.0,0.0,0.0,0.0,1.0,2020,11
14692,Andrew L4TNM-PSA,0.0,0.0,0.0,0.0,4.0,2020,11
14693,Audio-Technica AT2020PK,1.0,-1.0,0.0,88.4,0.0,2020,11
14694,Audio-Technica AT2020PK (B-Stock),0.0,1.0,1.0,88.4,0.0,2020,11
14695,Audio-Technica ATH-M50xPB,2.0,0.0,2.0,812.64,0.0,2020,11
14696,BW Broadcast TX1000 V3,2.0,0.0,2.0,8478.0,0.0,2020,11
14697,Behringer P16-D,1.0,0.0,1.0,181.98,0.0,2020,11
14698,Broadcast Tools RA-1,0.0,0.0,0.0,0.0,1.0,2020,11
14699,Comrex ACCESS NX Mixer,0.0,0.0,0.0,0.0,1.0,2020,11
14700,Comrex Small Case - NX,0.0,0.0,0.0,0.0,1.0,2020,11
14701,CyberPower PDU20SW10ATNET,0.0,0.0,0.0,0.0,1.0,2020,11
14702,Denon Pro DN-300DH,1.0,0.0,1.0,140.0,0.0,2020,11
14703,Denon Pro DN-350UI,5.0,0.0,5.0,1050.0,0.0,2020,11
14704,Denon Pro DN-700CB,1.0,0.0,1.0,280.0,0.0,2020,11
14705,Focusrite Scarlett 2i2 3G,5.0,-3.0,2.0,4939.990000000001,0.0,2020,11
14706,Focusrite Scarlett 2i2 3G (B-Stock),0.0,3.0,3.0,1025.9099999999999,0.0,2020,11
14707,Focusrite Scarlett 2i2 Studio (B-Stock),0.0,1.0,1.0,192.37,0.0,2020,11
14708,Focusrite Scarlett 2i2 Studio 3G,1.0,-1.0,0.0,192.37,0.0,2020,11
14709,Focusrite Scarlett Solo 3G,84.0,-2.0,82.0,62012.0,0.0,2020,11
14710,Focusrite Scarlett Solo 3G (B-Stock),0.0,2.0,2.0,313.48,0.0,2020,11
14711,Focusrite Scarlett Solo Studio 3G,0.0,1.0,1.0,156.74,0.0,2020,11
14712,Henry Engineering BACKUPS,6.0,0.0,6.0,1092.0,0.0,2020,11
14713,Henry Engineering MATCHBOX HD,24.0,0.0,24.0,3000.0,0.0,2020,11
14714,Henry Engineering MIKE ALERT,12.0,0.0,12.0,1890.0,0.0,2020,11
14715,Kathrein MKPS-1 MOUNTING KIT,0.0,0.0,0.0,0.0,4.0,2020,11
14716,Lewitt DTP-340-REX,2.0,0.0,2.0,227.98,0.0,2020,11
14717,Lewitt LCT-040-MATCH-PAIR,6.0,0.0,6.0,688.92,0.0,2020,11
14718,Lewitt LCT-240-PRO-WHT,5.0,-1.0,4.0,1260.0,0.0,2020,11
14719,Lewitt LCT-40-SH-WH,1.0,0.0,1.0,24.3,0.0,2020,11
14720,Lewitt LCT-40-SHX,4.0,0.0,4.0,238.84,0.0,2020,11
14721,Lewitt LCT-40-SHXX,2.0,0.0,2.0,264.16,0.0,2020,11
14722,Lewitt LCT-640-TS,3.0,0.0,3.0,1626.54,0.0,2020,11
14723,Lewitt MTP-440-DM,6.0,0.0,6.0,358.26,0.0,2020,11
14724,Middle Atlantic MA-HP500,0.0,1.0,1.0,63.28,0.0,2020,11
14725,Novation Launchkey 25 [MK3],1.0,-1.0,0.0,113.99,0.0,2020,11
14726,Novation Launchkey Mini [MK3],2.0,0.0,2.0,164.98,0.0,2020,11
14727,Presonus PM-2,0.0,6.0,6.0,504.0,0.0,2020,11
14728,Primus Labor,0.0,0.0,0.0,0.0,1.0,2020,11
14729,RFS 158EIA-LCF158-062,4.0,1.0,5.0,1137.8,0.0,2020,11
14730,RFS 158EIA-LCF78-062,2.0,0.0,2.0,910.24,0.0,2020,11
14731,RFS 78EIA-LCF78-002,3.0,0.0,3.0,1081.03999998,0.0,2020,11
14732,RFS LCF78-50JA,10.0,0.0,10.0,33.199999999999996,0.0,2020,11
14733,RODE Lav-Headset (Large),1.0,0.0,1.0,32.0,0.0,2020,11
14734,RODE Lav-Headset - Large (B-Stock),0.0,1.0,1.0,14.4,0.0,2020,11
14735,RODE Lavalier GO White,1.0,0.0,1.0,90.0,0.0,2020,11
14736,RODE RODElink LAV,1.0,0.0,1.0,124.0,0.0,2020,11
14737,RODE RODElink LAV (B-Stock),0.0,1.0,1.0,62.0,0.0,2020,11
14738,RODE SC2,1.0,0.0,1.0,18.0,0.0,2020,11
14739,Rode Lav-Headset (Large),0.0,-1.0,-1.0,-16.0,0.0,2020,11
14740,Rode Rodelink LAV,0.0,-1.0,-1.0,-62.0,0.0,2020,11
14741,SSAC FS155-30RF,0.0,0.0,0.0,0.0,2.0,2020,11
14742,Tecnec Visca-MDX8-50,1.0,0.0,1.0,133.88,0.0,2020,11
14743,AKG C414 XLII MATCHED PAIR,1.0,0.0,1.0,1583.55,0.0,2020,11
14744,Angry Audio 992001,0.0,0.0,0.0,0.0,1.0,2020,11
14745,Angry Audio SH-PATCH10PK,0.0,0.0,0.0,0.0,1.0,2020,11
14746,Angry Audio SH-PATCH12PK,0.0,0.0,0.0,0.0,1.0,2020,11
14747,Angry Audio SH-PATCH15PK,0.0,0.0,0.0,0.0,1.0,2020,11
14748,BLUE Microphones Bluebird SL,24.0,0.0,24.0,5400.0,0.0,2020,11
14749,BW Broadcast SPARE-PSU-4000W48V,0.0,1.0,1.0,1001.0,0.0,2020,11
14750,BW Broadcast SUB-PCB-TXFPC-T-V2,1.0,0.0,1.0,380.0,0.0,2020,11
14751,BW Broadcast TR300 V3,2.0,0.0,2.0,5736.0,0.0,2020,11
14752,BW Broadcast TX30 V3,0.0,1.0,1.0,1651.69,0.0,2020,11
14753,Behringer P16-D,0.0,0.0,0.0,0.0,1.0,2020,11
14754,Behringer Xenyx 1002,12.0,0.0,12.0,839.8799999999999,0.0,2020,11
14755,Bird 100-6T-FN,1.0,0.0,1.0,532.5,1.0,2020,11
14756,Bird 50-18T-FN,1.0,0.0,1.0,532.5,1.0,2020,11
14757,Bird 600-T-FN,1.0,0.0,1.0,922.5,0.0,2020,11
14758,ESE P,0.0,0.0,0.0,0.0,1.0,2020,11
14759,Electro-Voice RE320,0.0,0.0,0.0,0.0,1.0,2020,11
14760,Focusrite Scarlett 18i20 3G,6.0,0.0,6.0,2137.44,0.0,2020,11
14761,Focusrite Scarlett 2i2 3G,1.0,-1.0,0.0,125.97000000000001,0.0,2020,11
14762,Focusrite Scarlett 2i2 3G (B-Stock),0.0,1.0,1.0,113.99,0.0,2020,11
14763,Focusrite Scarlett 8i6 3G,1.0,-1.0,0.0,213.74,0.0,2020,11
14764,Focusrite Scarlett Solo 3G,33.0,-1.0,32.0,18749.780000000002,0.0,2020,11
14765,Focusrite Scarlett Solo 3G (B-Stock),0.0,1.0,1.0,78.37,0.0,2020,11
14766,Heil Sound PR35 Gold,10.0,0.0,10.0,2440.0,0.0,2020,11
14767,Lewitt LCT-240-PRO-WHT,8.0,0.0,8.0,720.0,0.0,2020,11
14768,Lewitt LCT-340,1.0,0.0,1.0,300.94,0.0,2020,11
14769,Lewitt LCT-440-PURE,32.0,0.0,32.0,5184.0,0.0,2020,11
14770,Lewitt LCT-940,1.0,0.0,1.0,1024.66,0.0,2020,11
14771,Lewitt MTP-550-DM,22.0,0.0,22.0,1578.9399999999998,0.0,2020,11
14772,Lewitt MTP-550-DM-S,1.0,0.0,1.0,71.77,0.0,2020,11
14773,NATIONAL 6146B,0.0,0.0,0.0,0.0,1.0,2020,11
14774,Neumann EA 170,2.0,0.0,2.0,538.2,0.0,2020,11
14775,Novation Launchkey Mini [MK3],70.0,0.0,70.0,11259.5,0.0,2020,11
14776,Philips 5763,0.0,0.0,0.0,0.0,1.0,2020,11
14777,Presonus AudioBox 96 Studio,90.0,0.0,90.0,26460.0,0.0,2020,11
14778,Presonus AudioBox iOne,0.0,5.0,5.0,385.0,0.0,2020,11
14779,Presonus AudioBox iTwo Studio,30.0,0.0,30.0,5460.0,0.0,2020,11
14780,Presonus Studio 68c,9.0,0.0,9.0,1872.0,0.0,2020,11
14781,Presonus Temblor T8,12.0,0.0,12.0,2376.0,0.0,2020,11
14782,RCA 2E26,0.0,0.0,0.0,0.0,2.0,2020,11
14783,RF Industries P2RFN-M-M,0.0,0.0,0.0,0.0,2.0,2020,11
14784,RF Industries RFD-1652-2,0.0,0.0,0.0,0.0,1.0,2020,11
14785,RFS 716F-LCF78-D01K,0.0,0.0,0.0,0.0,4.0,2020,11
14786,RFS 78EIA-LCF78-062,0.0,0.0,0.0,0.0,2.0,2020,11
14787,RFS APD20-D-35XH0R00S0,6.0,0.0,6.0,6615.0,0.0,2020,11
14788,RFS APD70-D-35XH0R00S0,4.0,0.0,4.0,6510.0,0.0,2020,11
14789,RFS CONN-INSTALL,0.0,0.0,0.0,0.0,1.0,2020,11
14790,RFS GDM-2,0.0,0.0,0.0,0.0,1.0,2020,11
14791,RFS GKFORM60-78,0.0,0.0,0.0,0.0,2.0,2020,11
14792,RFS P2000-001,0.0,0.0,0.0,0.0,2.0,2020,11
14793,RFS SNAP-78,0.0,0.0,0.0,0.0,4.0,2020,11
14794,SIAE ANT-11GHZ-120-WGDPW,0.0,0.0,0.0,0.0,4.0,2020,11
14795,SIAE Mic ANT-11GHZ-24-CIR,0.0,0.0,0.0,0.0,2.0,2020,11
14796,SIAE Mic ANT-11GHZ-48-CIR,0.0,0.0,0.0,0.0,2.0,2020,11
14797,SIAE Mic SIAE-E01435,0.0,0.0,0.0,0.0,10.0,2020,11
14798,SIAE Mic SIAE-P04185,0.0,0.0,0.0,0.0,20.0,2020,11
14799,SIAE Mic SIAE-V60519,0.0,0.0,0.0,0.0,4.0,2020,11
14800,SIAE Mic SIAE-Z18616T,0.0,0.0,0.0,0.0,8.0,2020,11
14801,SIAE Mic SIAE-Z19297T,0.0,0.0,0.0,0.0,4.0,2020,11
14802,Allen & Heath AH-ZEDi8,1.0,-1.0,0.0,121.99,0.0,2020,11
14803,Allen & Heath AH-ZEDi8 (B-Stock),0.0,1.0,1.0,121.99,0.0,2020,11
14804,Atlas Sound AA30PHD,6.0,0.0,6.0,994.5,0.0,2020,11
14805,Atlas Sound AA60G,3.0,0.0,3.0,802.3499999999999,0.0,2020,11
14806,Atlas Sound DS7,0.0,0.0,0.0,0.0,2.0,2020,11
14807,Atlas Sound MS-10C,8.0,0.0,8.0,275.12,0.0,2020,11
14808,Atlas Sound PA40G,6.0,1.0,7.0,1084.58,0.0,2020,11
14809,Atlas Sound PM8FA-B,2.0,0.0,2.0,345.64,0.0,2020,11
14810,Atlas Sound SM42T-B,8.0,0.0,8.0,423.52,0.0,2020,11
14811,Audio-Technica AT8314-6,0.0,0.0,0.0,0.0,2.0,2020,11
14812,Barix AG M400 SIP Opus Decoder,22.0,0.0,22.0,5291.0,0.0,2020,11
14813,Bird 3129,0.0,0.0,0.0,0.0,1.0,2020,11
14814,Burk Technology AutoPilot ARC PLUS,0.0,0.0,0.0,0.0,1.0,2020,11
14815,Burk Technology BTU-4D,0.0,0.0,0.0,0.0,1.0,2020,11
14816,Burk Technology JET,0.0,0.0,0.0,0.0,1.0,2020,11
14817,Burk Technology LVS,0.0,0.0,0.0,0.0,2.0,2020,11
14818,Burk Technology PLUS-X 600,0.0,0.0,0.0,0.0,1.0,2020,11
14819,Burk Technology RSI,0.0,0.0,0.0,0.0,1.0,2020,11
14820,Burk Technology SNMP Plus,0.0,0.0,0.0,0.0,1.0,2020,11
14821,Burk Technology TS-1,0.0,0.0,0.0,0.0,1.0,2020,11
14822,Calrad 10-95-25,0.0,-4.0,-4.0,-27.0,0.0,2020,11
14823,CyberPower PDU20SW10ATNET,3.0,0.0,3.0,1020.6299999999999,0.0,2020,11
14824,Focusrite Scarlett Solo 3G,20.0,0.0,20.0,1567.4,0.0,2020,11
14825,Fostex Corp. T50RPmk3 (B-Stock),0.0,1.0,1.0,97.2,0.0,2020,11
14826,Gepco D72401EZ.41,1000.0,0.0,1000.0,320.0,0.0,2020,11
14827,Heil Sound PR40,20.0,0.0,20.0,4400.0,0.0,2020,11
14828,Lewitt LCT-040-MATCH-PAIR,12.0,0.0,12.0,1377.84,0.0,2020,11
14829,Lewitt LCT-240-PRO-WHT (B-Stock),0.0,1.0,1.0,90.0,0.0,2020,11
14830,Lewitt LCT-40-SHS,4.0,-2.0,2.0,72.28,0.0,2020,11
14831,Lewitt LCT-40-SHS (B-Stock),0.0,2.0,2.0,65.06,0.0,2020,11
14832,Lewitt LCT-440-PURE,8.0,0.0,8.0,1296.0,0.0,2020,11
14833,Lewitt LCT-840,1.0,0.0,1.0,602.49,0.0,2020,11
14834,Linvox 3271V86,0.0,0.0,0.0,0.0,2.0,2020,11
14835,MXL MXL-MIC MATE PRO,1.0,0.0,1.0,70.0,0.0,2020,11
14836,Novation Launchkey 25 [MK3] (B-Stock),0.0,1.0,1.0,113.99,0.0,2020,11
14837,Novation Launchkey Mini [MK3],10.0,0.0,10.0,783.6,0.0,2020,11
14838,Peavey PV 15PM B-Stock,0.0,-2.0,-2.0,-540.0,0.0,2020,11
14839,Phihong POE90U-1BT,0.0,0.0,0.0,0.0,2.0,2020,11
14840,PreSonus Eris E8 XT (B-Stock),0.0,2.0,2.0,280.8,0.0,2020,11
14841,Presonus Eris E8 XT,2.0,-2.0,0.0,312.0,0.0,2020,11
14842,RF Industries RFA-4310-02,0.0,0.0,0.0,0.0,2.0,2020,11
14843,Rolls HA43 Pro,0.0,0.0,0.0,0.0,1.0,2020,11
14844,Sennheiser e 835,24.0,0.0,24.0,1701.12,0.0,2020,11
14845,Whirlwind MK410,6.0,0.0,6.0,106.44,0.0,2020,11
14846,Electro-Voice RE20 (FBA),1.0,0.0,1.0,0.0,0.0,2020,11
14847,RODE RODECaster Pro (FBA),1.0,0.0,1.0,0.0,0.0,2020,11
14848,AKG K371,1.0,-1.0,0.0,81.38999999999999,0.0,2020,11
14849,AKG K371 (B-Stock),0.0,1.0,1.0,93.87,0.0,2020,11
14850,Akai Pro MPC ONE,2.0,0.0,2.0,1000.0,0.0,2020,11
14851,Alesis MultiMix 8 USB FX,5.0,0.0,5.0,625.0,0.0,2020,11
14852,AudioScience ASI5740,10.0,0.0,10.0,8718.8,0.0,2020,11
14853,AudioScience ASI5810,7.0,0.0,7.0,2821.91,0.0,2020,11
14854,AudioScience CBL1044,0.0,10.0,10.0,500.0,0.0,2020,11
14855,BW BROADCAST LABOR,0.0,10.0,10.0,550.0,2.0,2020,11
14856,BW BROADCAST MCARD-MICROSD-2GB,0.0,10.0,10.0,150.0,1.0,2020,11
14857,BW Broadcast SUB-PCB-TXFPC-T-V2,0.0,10.0,10.0,4269.700000000001,0.0,2020,11
14858,BW Broadcast TX50 V3 Demo,0.0,1.0,1.0,1752.81,0.0,2020,11
14859,BW Broadcast TX600 V3,1.0,0.0,1.0,6300.0,0.0,2020,11
14860,Barix AG Mounting Bracket,0.0,0.0,0.0,0.0,1.0,2020,11
14861,Broadcast Tools ACS 4.1,1.0,0.0,1.0,586.96,0.0,2020,11
14862,Broadcast Tools COA-37 XDS/RJ,0.0,1.0,1.0,49.68,0.0,2020,11
14863,Focusrite Clarett 8Pre USB,3.0,-3.0,0.0,-489.3900000000001,0.0,2020,11
14864,Focusrite Clarett 8Pre USB (B-Stock),0.0,3.0,3.0,1761.72,0.0,2020,11
14865,Focusrite Scarlett 2i2 3G,1.0,-2.0,-1.0,-215.99999999999997,0.0,2020,11
14866,Focusrite Scarlett 2i2 3G (B-Stock),0.0,2.0,2.0,455.96,0.0,2020,11
14867,Focusrite Scarlett 2i2 3G with Mic Cable Package,1.0,0.0,1.0,182.68,0.0,2020,11
14868,Focusrite Scarlett Solo 3G,1.0,-1.0,0.0,86.22999999999999,0.0,2020,11
14869,Focusrite Scarlett Solo 3G (B-Stock),0.0,1.0,1.0,78.37,0.0,2020,11
14870,Magnum Dynalab ST 2,1.0,0.0,1.0,162.0,0.0,2020,11
14871,Nicom RSL900B,0.0,0.0,0.0,0.0,1.0,2020,11
14872,Presonus AVB-D 16,1.0,0.0,1.0,419.0,0.0,2020,11
14873,RF Industries RFN-1014-1,0.0,0.0,0.0,0.0,1.0,2020,11
14874,RFS NMNMS12-100FFP,0.0,0.0,0.0,0.0,2.0,2020,11
14875,RODE Interview GO,12.0,0.0,12.0,228.0,0.0,2020,11
14876,RODE NT1 Kit,50.0,0.0,50.0,10200.0,0.0,2020,11
14877,RODE PSA1,0.0,0.0,0.0,0.0,1.0,2020,11
14878,RODE PSM1,0.0,0.0,0.0,0.0,1.0,2020,11
14879,RODE Procaster,40.0,0.0,40.0,6520.0,1.0,2020,11
14880,RODE RODECaster Pro,0.0,0.0,0.0,0.0,1.0,2020,11
14881,RODE RODECaster Pro (FBA),0.0,0.0,0.0,0.0,1.0,2020,11
14882,RODE Tripod,12.0,0.0,12.0,225.24,0.0,2020,11
14883,RODE VXLR,0.0,0.0,0.0,0.0,2.0,2020,11
14884,RODE VXLR+,12.0,0.0,12.0,192.0,0.0,2020,11
14885,RODE Wireless GO,0.0,0.0,0.0,0.0,2.0,2020,11
14886,Rode PSA1,0.0,1.0,1.0,62.61,0.0,2020,11
14887,Zoom V3,3.0,0.0,3.0,422.97,0.0,2020,11
14888,Allen & Heath AH-AB-168,0.0,-1.0,-1.0,-757.74,0.0,2020,11
14889,Allen & Heath AH-M-DANTE-A,1.0,0.0,1.0,1138.51,0.0,2020,11
14890,Allen & Heath AH-QU-16-RK19,6.0,0.0,6.0,278.28000000000003,0.0,2020,11
14891,Audio-Technica AT8314-25,0.0,-2.0,-2.0,-40.5,0.0,2020,11
14892,Behringer TA 312S,1.0,0.0,1.0,20.23,0.0,2020,11
14893,Bird 1000B3,0.0,-3.0,-3.0,-429.59999999999997,0.0,2020,11
14894,Bird 10KB1,0.0,-1.0,-1.0,-143.2,0.0,2020,11
14895,Bird 10KB3,0.0,4.0,4.0,572.8,0.0,2020,11
14896,Bird 1500B3,0.0,3.0,3.0,429.59999999999997,0.0,2020,11
14897,Bird 2500B3,0.0,-1.0,-1.0,-143.2,0.0,2020,11
14898,Bird 25B,0.0,-1.0,-1.0,-78.75,0.0,2020,11
14899,Bird 25KB1,0.0,-1.0,-1.0,-143.2,0.0,2020,11
14900,Bird 4041,0.0,-1.0,-1.0,0.0,0.0,2020,11
14901,Bird 4723-000,0.0,-1.0,-1.0,-457.6,0.0,2020,11
14902,Bird 5000B3,0.0,-1.0,-1.0,-143.2,0.0,2020,11
14903,Bird 8864,0.0,-1.0,-1.0,-1378.5,0.0,2020,11
14904,Bird RPKAPM-5,0.0,-1.0,-1.0,-24.65,0.0,2020,11
14905,CAD Audio U29,45.0,0.0,45.0,1320.3,0.0,2020,11
14906,Calrad 10-95-25,0.0,-14.0,-14.0,-94.5,0.0,2020,11
14907,Denon Pro DN-300CMKII,6.0,0.0,6.0,954.0,0.0,2020,11
14908,Denon Pro DN-312X,24.0,0.0,24.0,3360.0,0.0,2020,11
14909,Denon Pro DN-500CB,12.0,0.0,12.0,2940.0,0.0,2020,11
14910,ERI RLA050-NF,0.0,0.0,0.0,0.0,1.0,2020,11
14911,Focusrite Scarlett Solo 3G,1.0,-1.0,0.0,85.93,0.0,2020,11
14912,Focusrite Scarlett Solo 3G (B-Stock),0.0,1.0,1.0,78.37,0.0,2020,11
14913,Fostex Corp. T50RPmk3,10.0,0.0,10.0,1080.0,0.0,2020,11
14914,Heil Sound PR35 Gold,2.0,0.0,2.0,488.0,0.0,2020,11
14915,Heil Sound PR40,4.0,0.0,4.0,880.0,0.0,2020,11
14916,Heil Sound PR40 BG,2.0,0.0,2.0,440.0,0.0,2020,11
14917,Heil Sound PR40 Chrome,12.0,0.0,12.0,3348.0,0.0,2020,11
14918,Heil Sound PRSMB,0.0,0.0,0.0,0.0,1.0,2020,11
14919,Hosa Technology MCL-103,20.0,0.0,20.0,99.0,0.0,2020,11
14920,Hosa Technology SKJ-603,10.0,0.0,10.0,47.5,0.0,2020,11
14921,Lewitt LCT-40-M2,3.0,0.0,3.0,43.410000000000004,0.0,2020,11
14922,Lewitt LCT-40-SH-WH,1.0,0.0,1.0,24.3,0.0,2020,11
14923,Lewitt LCT-50-PSX,4.0,0.0,4.0,77.72,0.0,2020,11
14924,Lewitt MTP-550-DM-S,1.0,0.0,1.0,71.77,0.0,2020,11
14925,Myat 201-004-120,0.0,2.0,2.0,600.0,0.0,2020,11
14926,Nord AMS-NDRUM3P,1.0,0.0,1.0,456.0,0.0,2020,11
14927,Nord AMS-NPIANO-MONITOR-V2,6.0,0.0,6.0,3135.0,0.0,2020,11
14928,Popless Voice Screens VAC-PR40,0.0,0.0,0.0,0.0,1.0,2020,11
14929,Presonus AudioBox 96 Studio - 25th Anniversary Edition,100.0,0.0,100.0,16100.0,0.0,2020,11
14930,Presonus AudioBox USB 96 - 25th Anniversary Edition,200.0,0.0,200.0,15000.0,0.0,2020,11
14931,RODE Lavalier,60.0,0.0,60.0,21600.0,0.0,2020,11
14932,RODE NTG-2,60.0,0.0,60.0,11400.0,0.0,2020,11
14933,RODE RODECaster Pro,1.0,0.0,1.0,850.0,0.0,2020,11
14934,RODE RODElink NewsShooter Kit,16.0,0.0,16.0,11616.0,0.0,2020,11
14935,RODE Wireless GO,100.0,0.0,100.0,13900.0,0.0,2020,11
14936,RODE i-XLR,100.0,0.0,100.0,22200.0,0.0,2020,11
14937,StreamEye Control,0.0,0.0,0.0,0.0,1.0,2020,11
14938,Yellowtec YT3245,0.0,0.0,0.0,0.0,1.0,2020,11
14939,Yellowtec YT3613,0.0,0.0,0.0,0.0,1.0,2020,11
14940,Yellowtec YT3643,0.0,0.0,0.0,0.0,1.0,2020,11
14941,ADJ AC3PDMX10PRO,0.0,0.0,0.0,0.0,6.0,2020,11
14942,ADJ TRIGGER CLAMP,0.0,0.0,0.0,0.0,2.0,2020,11
14943,ART SLA1,0.0,0.0,0.0,0.0,2.0,2020,11
14944,Alesis MultiMix 8 USB FX,2.0,0.0,2.0,250.0,0.0,2020,11
14945,Audio-Technica ATW-1101/L,0.0,0.0,0.0,0.0,2.0,2020,11
14946,Behringer S16,1.0,1.0,2.0,489.99,0.0,2020,11
14947,Behringer X-TOUCH MINI,1.0,-1.0,0.0,55.99,0.0,2020,11
14948,Belar LP-1A Option 01,0.0,0.0,0.0,0.0,1.0,2020,11
14949,Bird TPM3U-FM,0.0,0.0,0.0,0.0,1.0,2020,11
14950,Clark Wire SPA22GS,0.0,0.0,0.0,0.0,1.0,2020,11
14951,Comrex ACCESS NX Rack Stereo IP Audio Codec,1.0,0.0,1.0,4560.0,0.0,2020,11
14952,CyberPower BP48VP2U02,0.0,0.0,0.0,0.0,2.0,2020,11
14953,CyberPower PDU20SW10ATNET,2.0,0.0,2.0,680.42,0.0,2020,11
14954,ERI O2-4,0.0,0.0,0.0,0.0,1.0,2020,11
14955,ERI TST-001,0.0,0.0,0.0,0.0,1.0,2020,11
14956,Focusrite Clarett 4Pre USB (FBA),1.0,0.0,1.0,0.0,0.0,2020,11
14957,Focusrite Scarlett 2i2 3G,12.0,-1.0,11.0,6950.049999999999,0.0,2020,11
14958,Focusrite Scarlett Solo 3G,44.0,-3.0,41.0,24751.46,0.0,2020,11
14959,Focusrite Scarlett Solo 3G (B-Stock),0.0,2.0,2.0,313.48,0.0,2020,11
14960,HH Industries HH512,0.0,0.0,0.0,0.0,4.0,2020,11
14961,KRK 12S2-NA,3.0,0.0,3.0,1320.0,0.0,2020,11
14962,KRK 8S2-NA,4.0,0.0,4.0,768.0,0.0,2020,11
14963,KRK KRK12SHO-NA,1.0,0.0,1.0,825.0,0.0,2020,11
14964,KRK RP5G4-NA,20.0,0.0,20.0,3960.0,0.0,2020,11
14965,KRK RP5G4WN-NA,16.0,0.0,16.0,3184.0,0.0,2020,11
14966,KRK RP7G4-NA,8.0,0.0,8.0,1056.0,0.0,2020,11
14967,KRK RP8G4-NA,8.0,0.0,8.0,2592.0,0.0,2020,11
14968,KRK V6S4-NA,2.0,0.0,2.0,630.0,0.0,2020,11
14969,Middle Atlantic MA-BB-44-1,0.0,0.0,0.0,0.0,1.0,2020,11
14970,Middle Atlantic MA-LBP-6A,0.0,0.0,0.0,0.0,1.0,2020,11
14971,Middle Atlantic MA-R4CN-4530B,0.0,-1.0,-1.0,-504.53,0.0,2020,11
14972,Middle Atlantic MA-RLA-CC,0.0,-2.0,-2.0,-336.64,0.0,2020,11
14973,Myat 201-010,0.0,0.0,0.0,0.0,1.0,2020,11
14974,Nord AMS-NELECTRO6D-73,1.0,-1.0,0.0,1623.06,0.0,2020,11
14975,Presonus AudioBox iTwo,2.0,0.0,2.0,448.0,0.0,2020,11
